"Order ID","Order Date","Ship Date","Customer Name","Region","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Delay (Days)"
"ORD-4518","2022-05-27 14:00:00","2022-05-28 14:00:00","Eva","West","Technology","Phones","Paper","505.83","8","0.15","150.4","1"
"ORD-4519","2022-05-27 15:00:00","2022-05-28 15:00:00","David","West","Office Supplies","Tables","Stapler","505.83","8","0.15","150.4","1"
"ORD-4520","2022-05-27 16:00:00","2022-05-28 16:00:00","Eva","South","Technology","Binders","Printer","505.83","2","0.15","150.4","1"
"ORD-4521","2022-05-27 17:00:00","2022-05-28 17:00:00","Alice","West","Office Supplies","Binders","Desk","505.83","5","0.15","150.4","1"
"ORD-4522","2022-05-27 18:00:00","2022-05-28 18:00:00","Eva","East","Technology","Phones","Pen","505.83","8","0.15","150.4","1"
"ORD-4523","2022-05-27 19:00:00","2022-05-28 19:00:00","Bob","South","Office Supplies","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-4524","2022-05-27 20:00:00","2022-05-28 20:00:00","David","East","Office Supplies","Binders","Stapler","505.83","7","0.15","150.4","1"
"ORD-4525","2022-05-27 21:00:00","2022-05-28 21:00:00","Bob","Central","Furniture","Phones","Monitor","505.83","3","0.15","150.4","1"
"ORD-4526","2022-05-27 22:00:00","2022-05-28 22:00:00","Eva","Central","Furniture","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-4527","2022-05-27 23:00:00","2022-05-28 23:00:00","Alice","West","Office Supplies","Phones","Stapler","505.83","2","0.15","150.4","1"
"ORD-4528","2022-05-28 00:00:00","2022-05-29 00:00:00","Charlie","Central","Technology","Storage","Desk","505.83","6","0.15","150.4","1"
"ORD-4529","2022-05-28 01:00:00","2022-05-29 01:00:00","Frank","East","Technology","Tables","Monitor","505.83","6","0.15","150.4","1"
"ORD-4530","2022-05-28 02:00:00","2022-05-29 02:00:00","Frank","Central","Technology","Binders","Paper","505.83","8","0.15","150.4","1"
"ORD-4531","2022-05-28 03:00:00","2022-05-29 03:00:00","David","East","Office Supplies","Phones","Stapler","505.83","5","0.15","150.4","1"
"ORD-4532","2022-05-28 04:00:00","2022-05-29 04:00:00","Alice","West","Office Supplies","Binders","Paper","505.83","1","0.15","150.4","1"
"ORD-4533","2022-05-28 05:00:00","2022-05-29 05:00:00","David","West","Office Supplies","Phones","Monitor","505.83","8","0.15","150.4","1"
"ORD-4534","2022-05-28 06:00:00","2022-05-29 06:00:00","Bob","Central","Office Supplies","Chairs","Stapler","505.83","9","0.15","150.4","1"
"ORD-4535","2022-05-28 07:00:00","2022-05-29 07:00:00","Bob","Central","Furniture","Tables","Stapler","505.83","1","0.15","150.4","1"
"ORD-4536","2022-05-28 08:00:00","2022-05-29 08:00:00","Bob","West","Office Supplies","Binders","Monitor","505.83","5","0.15","150.4","1"
"ORD-4537","2022-05-28 09:00:00","2022-05-29 09:00:00","David","South","Technology","Accessories","Desk","505.83","6","0.15","150.4","1"
"ORD-4538","2022-05-28 10:00:00","2022-05-29 10:00:00","Frank","West","Furniture","Storage","Stapler","505.83","4","0.15","150.4","1"
"ORD-4539","2022-05-28 11:00:00","2022-05-29 11:00:00","Alice","Central","Technology","Binders","Monitor","505.83","2","0.15","150.4","1"
"ORD-4540","2022-05-28 12:00:00","2022-05-29 12:00:00","David","South","Office Supplies","Tables","Printer","505.83","5","0.15","150.4","1"
"ORD-4541","2022-05-28 13:00:00","2022-05-29 13:00:00","Bob","Central","Furniture","Tables","Paper","505.83","4","0.15","150.4","1"
"ORD-4542","2022-05-28 14:00:00","2022-05-29 14:00:00","Eva","East","Office Supplies","Chairs","Stapler","505.83","7","0.15","150.4","1"
"ORD-4543","2022-05-28 15:00:00","2022-05-29 15:00:00","Charlie","Central","Furniture","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-4544","2022-05-28 16:00:00","2022-05-29 16:00:00","David","Central","Technology","Tables","Stapler","505.83","3","0.15","150.4","1"
"ORD-4545","2022-05-28 17:00:00","2022-05-29 17:00:00","David","South","Office Supplies","Tables","Desk","505.83","9","0.15","150.4","1"
"ORD-4546","2022-05-28 18:00:00","2022-05-29 18:00:00","Alice","Central","Office Supplies","Tables","Monitor","505.83","4","0.15","150.4","1"
"ORD-4547","2022-05-28 19:00:00","2022-05-29 19:00:00","Alice","South","Furniture","Chairs","Stapler","505.83","5","0.15","150.4","1"
"ORD-4548","2022-05-28 20:00:00","2022-05-29 20:00:00","David","Central","Furniture","Accessories","Monitor","505.83","3","0.15","150.4","1"
"ORD-4549","2022-05-28 21:00:00","2022-05-29 21:00:00","Bob","East","Office Supplies","Storage","Pen","505.83","8","0.15","150.4","1"
"ORD-4550","2022-05-28 22:00:00","2022-05-29 22:00:00","Charlie","South","Furniture","Binders","Stapler","505.83","7","0.15","150.4","1"
"ORD-4551","2022-05-28 23:00:00","2022-05-29 23:00:00","David","South","Office Supplies","Tables","Desk","505.83","7","0.15","150.4","1"
"ORD-4552","2022-05-29 00:00:00","2022-05-30 00:00:00","Bob","South","Furniture","Binders","Desk","505.83","8","0.15","150.4","1"
"ORD-4553","2022-05-29 01:00:00","2022-05-30 01:00:00","Eva","South","Technology","Binders","Printer","505.83","7","0.15","150.4","1"
"ORD-4554","2022-05-29 02:00:00","2022-05-30 02:00:00","Alice","East","Furniture","Tables","Desk","505.83","3","0.15","150.4","1"
"ORD-4555","2022-05-29 03:00:00","2022-05-30 03:00:00","Bob","South","Technology","Accessories","Monitor","505.83","3","0.15","150.4","1"
"ORD-4556","2022-05-29 04:00:00","2022-05-30 04:00:00","Bob","West","Furniture","Binders","Pen","505.83","2","0.15","150.4","1"
"ORD-4557","2022-05-29 05:00:00","2022-05-30 05:00:00","Charlie","East","Furniture","Phones","Desk","505.83","1","0.15","150.4","1"
"ORD-4558","2022-05-29 06:00:00","2022-05-30 06:00:00","Charlie","West","Office Supplies","Binders","Stapler","505.83","5","0.15","150.4","1"
"ORD-4559","2022-05-29 07:00:00","2022-05-30 07:00:00","Eva","South","Furniture","Storage","Desk","505.83","4","0.15","150.4","1"
"ORD-4560","2022-05-29 08:00:00","2022-05-30 08:00:00","Bob","Central","Furniture","Tables","Pen","505.83","2","0.15","150.4","1"
"ORD-4561","2022-05-29 09:00:00","2022-05-30 09:00:00","Frank","West","Technology","Chairs","Monitor","505.83","1","0.15","150.4","1"
"ORD-4562","2022-05-29 10:00:00","2022-05-30 10:00:00","Bob","South","Furniture","Binders","Stapler","505.83","3","0.15","150.4","1"
"ORD-4563","2022-05-29 11:00:00","2022-05-30 11:00:00","Charlie","West","Office Supplies","Accessories","Printer","505.83","6","0.15","150.4","1"
"ORD-4564","2022-05-29 12:00:00","2022-05-30 12:00:00","Frank","South","Technology","Tables","Printer","505.83","2","0.15","150.4","1"
"ORD-4565","2022-05-29 13:00:00","2022-05-30 13:00:00","Alice","South","Office Supplies","Phones","Printer","505.83","7","0.15","150.4","1"
"ORD-4566","2022-05-29 14:00:00","2022-05-30 14:00:00","Alice","South","Office Supplies","Chairs","Stapler","505.83","7","0.15","150.4","1"
"ORD-4567","2022-05-29 15:00:00","2022-05-30 15:00:00","David","Central","Office Supplies","Storage","Printer","505.83","3","0.15","150.4","1"
"ORD-4568","2022-05-29 16:00:00","2022-05-30 16:00:00","Charlie","West","Office Supplies","Chairs","Desk","505.83","1","0.15","150.4","1"
"ORD-4569","2022-05-29 17:00:00","2022-05-30 17:00:00","David","East","Technology","Storage","Stapler","505.83","9","0.15","150.4","1"
"ORD-4570","2022-05-29 18:00:00","2022-05-30 18:00:00","Frank","East","Furniture","Binders","Stapler","505.83","5","0.15","150.4","1"
"ORD-4571","2022-05-29 19:00:00","2022-05-30 19:00:00","Charlie","East","Office Supplies","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-4572","2022-05-29 20:00:00","2022-05-30 20:00:00","David","East","Technology","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-4573","2022-05-29 21:00:00","2022-05-30 21:00:00","Bob","South","Office Supplies","Phones","Monitor","505.83","4","0.15","150.4","1"
"ORD-4574","2022-05-29 22:00:00","2022-05-30 22:00:00","Eva","West","Furniture","Chairs","Paper","505.83","7","0.15","150.4","1"
"ORD-4575","2022-05-29 23:00:00","2022-05-30 23:00:00","Frank","West","Technology","Accessories","Paper","505.83","5","0.15","150.4","1"
"ORD-4576","2022-05-30 00:00:00","2022-05-31 00:00:00","Charlie","Central","Technology","Storage","Paper","505.83","3","0.15","150.4","1"
"ORD-4577","2022-05-30 01:00:00","2022-05-31 01:00:00","Frank","West","Furniture","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-4578","2022-05-30 02:00:00","2022-05-31 02:00:00","Bob","West","Technology","Phones","Paper","505.83","2","0.15","150.4","1"
"ORD-4579","2022-05-30 03:00:00","2022-05-31 03:00:00","Alice","West","Furniture","Phones","Printer","505.83","1","0.15","150.4","1"
"ORD-4580","2022-05-30 04:00:00","2022-05-31 04:00:00","Alice","Central","Technology","Storage","Stapler","505.83","5","0.15","150.4","1"
"ORD-4581","2022-05-30 05:00:00","2022-05-31 05:00:00","Frank","East","Technology","Tables","Stapler","505.83","4","0.15","150.4","1"
"ORD-4582","2022-05-30 06:00:00","2022-05-31 06:00:00","David","West","Furniture","Phones","Desk","505.83","7","0.15","150.4","1"
"ORD-4583","2022-05-30 07:00:00","2022-05-31 07:00:00","Charlie","Central","Furniture","Tables","Pen","505.83","9","0.15","150.4","1"
"ORD-4584","2022-05-30 08:00:00","2022-05-31 08:00:00","Charlie","Central","Technology","Phones","Printer","505.83","6","0.15","150.4","1"
"ORD-4585","2022-05-30 09:00:00","2022-05-31 09:00:00","Alice","South","Technology","Tables","Monitor","505.83","1","0.15","150.4","1"
"ORD-4586","2022-05-30 10:00:00","2022-05-31 10:00:00","Eva","Central","Furniture","Storage","Pen","505.83","8","0.15","150.4","1"
"ORD-4587","2022-05-30 11:00:00","2022-05-31 11:00:00","Bob","East","Furniture","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-4588","2022-05-30 12:00:00","2022-05-31 12:00:00","Eva","West","Technology","Accessories","Paper","505.83","4","0.15","150.4","1"
"ORD-4589","2022-05-30 13:00:00","2022-05-31 13:00:00","Eva","Central","Technology","Binders","Desk","505.83","3","0.15","150.4","1"
"ORD-4590","2022-05-30 14:00:00","2022-05-31 14:00:00","Frank","East","Technology","Accessories","Desk","505.83","6","0.15","150.4","1"
"ORD-4591","2022-05-30 15:00:00","2022-05-31 15:00:00","Alice","Central","Furniture","Storage","Stapler","505.83","2","0.15","150.4","1"
"ORD-4592","2022-05-30 16:00:00","2022-05-31 16:00:00","Alice","Central","Technology","Phones","Printer","505.83","5","0.15","150.4","1"
"ORD-4593","2022-05-30 17:00:00","2022-05-31 17:00:00","Alice","Central","Office Supplies","Accessories","Pen","505.83","9","0.15","150.4","1"
"ORD-4594","2022-05-30 18:00:00","2022-05-31 18:00:00","Frank","Central","Furniture","Binders","Desk","505.83","3","0.15","150.4","1"
"ORD-4595","2022-05-30 19:00:00","2022-05-31 19:00:00","David","Central","Technology","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-4596","2022-05-30 20:00:00","2022-05-31 20:00:00","Eva","East","Furniture","Chairs","Printer","505.83","2","0.15","150.4","1"
"ORD-4597","2022-05-30 21:00:00","2022-05-31 21:00:00","Frank","West","Office Supplies","Accessories","Stapler","505.83","9","0.15","150.4","1"
"ORD-4598","2022-05-30 22:00:00","2022-05-31 22:00:00","Charlie","West","Furniture","Chairs","Stapler","505.83","6","0.15","150.4","1"
"ORD-4599","2022-05-30 23:00:00","2022-05-31 23:00:00","Bob","West","Technology","Storage","Printer","505.83","2","0.15","150.4","1"
"ORD-4600","2022-05-31 00:00:00","2022-06-01 00:00:00","David","West","Office Supplies","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-4601","2022-05-31 01:00:00","2022-06-01 01:00:00","David","East","Office Supplies","Accessories","Printer","505.83","1","0.15","150.4","1"
"ORD-4602","2022-05-31 02:00:00","2022-06-01 02:00:00","Eva","Central","Technology","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-4603","2022-05-31 03:00:00","2022-06-01 03:00:00","Alice","South","Technology","Phones","Desk","505.83","2","0.15","150.4","1"
"ORD-4604","2022-05-31 04:00:00","2022-06-01 04:00:00","Eva","East","Technology","Binders","Monitor","505.83","2","0.15","150.4","1"
"ORD-4605","2022-05-31 05:00:00","2022-06-01 05:00:00","Frank","East","Furniture","Binders","Monitor","505.83","7","0.15","150.4","1"
"ORD-4606","2022-05-31 06:00:00","2022-06-01 06:00:00","Bob","Central","Furniture","Binders","Stapler","505.83","3","0.15","150.4","1"
"ORD-4607","2022-05-31 07:00:00","2022-06-01 07:00:00","Frank","Central","Furniture","Tables","Stapler","505.83","4","0.15","150.4","1"
"ORD-4608","2022-05-31 08:00:00","2022-06-01 08:00:00","David","Central","Technology","Phones","Desk","505.83","2","0.15","150.4","1"
"ORD-4609","2022-05-31 09:00:00","2022-06-01 09:00:00","David","West","Technology","Tables","Printer","505.83","5","0.15","150.4","1"
"ORD-4610","2022-05-31 10:00:00","2022-06-01 10:00:00","Bob","Central","Furniture","Binders","Stapler","505.83","9","0.15","150.4","1"
"ORD-4611","2022-05-31 11:00:00","2022-06-01 11:00:00","Charlie","South","Office Supplies","Chairs","Paper","505.83","9","0.15","150.4","1"
"ORD-4612","2022-05-31 12:00:00","2022-06-01 12:00:00","Charlie","West","Furniture","Phones","Printer","505.83","7","0.15","150.4","1"
"ORD-4613","2022-05-31 13:00:00","2022-06-01 13:00:00","David","Central","Office Supplies","Storage","Stapler","505.83","8","0.15","150.4","1"
"ORD-4614","2022-05-31 14:00:00","2022-06-01 14:00:00","David","West","Technology","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-4615","2022-05-31 15:00:00","2022-06-01 15:00:00","Alice","South","Technology","Tables","Pen","505.83","5","0.15","150.4","1"
"ORD-4616","2022-05-31 16:00:00","2022-06-01 16:00:00","Charlie","Central","Furniture","Binders","Desk","505.83","3","0.15","150.4","1"
"ORD-4617","2022-05-31 17:00:00","2022-06-01 17:00:00","Bob","South","Furniture","Storage","Paper","505.83","6","0.15","150.4","1"
"ORD-4618","2022-05-31 18:00:00","2022-06-01 18:00:00","Charlie","South","Technology","Tables","Stapler","505.83","1","0.15","150.4","1"
"ORD-4619","2022-05-31 19:00:00","2022-06-01 19:00:00","Alice","South","Furniture","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-4620","2022-05-31 20:00:00","2022-06-01 20:00:00","Frank","Central","Technology","Phones","Stapler","505.83","2","0.15","150.4","1"
"ORD-4621","2022-05-31 21:00:00","2022-06-01 21:00:00","David","East","Technology","Phones","Monitor","505.83","7","0.15","150.4","1"
"ORD-4622","2022-05-31 22:00:00","2022-06-01 22:00:00","David","Central","Office Supplies","Accessories","Desk","505.83","9","0.15","150.4","1"
"ORD-4623","2022-05-31 23:00:00","2022-06-01 23:00:00","Alice","South","Furniture","Accessories","Desk","505.83","4","0.15","150.4","1"
"ORD-4624","2022-06-01 00:00:00","2022-06-02 00:00:00","Bob","Central","Technology","Phones","Printer","505.83","7","0.15","150.4","1"
"ORD-4625","2022-06-01 01:00:00","2022-06-02 01:00:00","David","South","Furniture","Phones","Printer","505.83","8","0.15","150.4","1"
"ORD-4626","2022-06-01 02:00:00","2022-06-02 02:00:00","Eva","East","Office Supplies","Chairs","Monitor","505.83","2","0.15","150.4","1"
"ORD-4627","2022-06-01 03:00:00","2022-06-02 03:00:00","David","West","Office Supplies","Chairs","Monitor","505.83","7","0.15","150.4","1"
"ORD-4628","2022-06-01 04:00:00","2022-06-02 04:00:00","Eva","East","Furniture","Tables","Desk","505.83","3","0.15","150.4","1"
"ORD-4629","2022-06-01 05:00:00","2022-06-02 05:00:00","Alice","East","Furniture","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-4630","2022-06-01 06:00:00","2022-06-02 06:00:00","Alice","West","Technology","Accessories","Monitor","505.83","6","0.15","150.4","1"
"ORD-4631","2022-06-01 07:00:00","2022-06-02 07:00:00","David","Central","Office Supplies","Phones","Monitor","505.83","3","0.15","150.4","1"
"ORD-4632","2022-06-01 08:00:00","2022-06-02 08:00:00","Charlie","West","Office Supplies","Phones","Paper","505.83","8","0.15","150.4","1"
"ORD-4633","2022-06-01 09:00:00","2022-06-02 09:00:00","Eva","Central","Office Supplies","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-4634","2022-06-01 10:00:00","2022-06-02 10:00:00","Bob","Central","Furniture","Storage","Printer","505.83","9","0.15","150.4","1"
"ORD-4635","2022-06-01 11:00:00","2022-06-02 11:00:00","David","South","Technology","Storage","Monitor","505.83","3","0.15","150.4","1"
"ORD-4636","2022-06-01 12:00:00","2022-06-02 12:00:00","Bob","South","Furniture","Storage","Printer","505.83","1","0.15","150.4","1"
"ORD-4637","2022-06-01 13:00:00","2022-06-02 13:00:00","David","West","Furniture","Accessories","Printer","505.83","2","0.15","150.4","1"
"ORD-4638","2022-06-01 14:00:00","2022-06-02 14:00:00","Charlie","East","Furniture","Chairs","Pen","505.83","4","0.15","150.4","1"
"ORD-4639","2022-06-01 15:00:00","2022-06-02 15:00:00","Charlie","West","Technology","Storage","Printer","505.83","2","0.15","150.4","1"
"ORD-4640","2022-06-01 16:00:00","2022-06-02 16:00:00","Charlie","Central","Furniture","Binders","Desk","505.83","4","0.15","150.4","1"
"ORD-4641","2022-06-01 17:00:00","2022-06-02 17:00:00","Frank","South","Office Supplies","Tables","Stapler","505.83","4","0.15","150.4","1"
"ORD-4642","2022-06-01 18:00:00","2022-06-02 18:00:00","Charlie","West","Office Supplies","Storage","Monitor","505.83","4","0.15","150.4","1"
"ORD-4643","2022-06-01 19:00:00","2022-06-02 19:00:00","Alice","West","Office Supplies","Binders","Monitor","505.83","1","0.15","150.4","1"
"ORD-4644","2022-06-01 20:00:00","2022-06-02 20:00:00","Alice","South","Technology","Storage","Desk","505.83","9","0.15","150.4","1"
"ORD-4645","2022-06-01 21:00:00","2022-06-02 21:00:00","Frank","South","Furniture","Chairs","Stapler","505.83","7","0.15","150.4","1"
"ORD-4646","2022-06-01 22:00:00","2022-06-02 22:00:00","Eva","South","Technology","Chairs","Stapler","505.83","2","0.15","150.4","1"
"ORD-4647","2022-06-01 23:00:00","2022-06-02 23:00:00","Bob","Central","Furniture","Storage","Desk","505.83","3","0.15","150.4","1"
"ORD-4648","2022-06-02 00:00:00","2022-06-03 00:00:00","David","South","Office Supplies","Tables","Paper","505.83","8","0.15","150.4","1"
"ORD-4649","2022-06-02 01:00:00","2022-06-03 01:00:00","David","East","Furniture","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-4650","2022-06-02 02:00:00","2022-06-03 02:00:00","Frank","West","Furniture","Binders","Stapler","505.83","4","0.15","150.4","1"
"ORD-4651","2022-06-02 03:00:00","2022-06-03 03:00:00","Alice","Central","Furniture","Tables","Paper","505.83","4","0.15","150.4","1"
"ORD-4652","2022-06-02 04:00:00","2022-06-03 04:00:00","David","Central","Technology","Storage","Paper","505.83","9","0.15","150.4","1"
"ORD-4653","2022-06-02 05:00:00","2022-06-03 05:00:00","David","Central","Furniture","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-4654","2022-06-02 06:00:00","2022-06-03 06:00:00","Eva","Central","Furniture","Phones","Stapler","505.83","5","0.15","150.4","1"
"ORD-4655","2022-06-02 07:00:00","2022-06-03 07:00:00","Bob","West","Furniture","Accessories","Paper","505.83","7","0.15","150.4","1"
"ORD-4656","2022-06-02 08:00:00","2022-06-03 08:00:00","Eva","East","Technology","Accessories","Monitor","505.83","1","0.15","150.4","1"
"ORD-4657","2022-06-02 09:00:00","2022-06-03 09:00:00","Frank","West","Technology","Chairs","Pen","505.83","3","0.15","150.4","1"
"ORD-4658","2022-06-02 10:00:00","2022-06-03 10:00:00","Charlie","South","Technology","Phones","Stapler","505.83","2","0.15","150.4","1"
"ORD-4659","2022-06-02 11:00:00","2022-06-03 11:00:00","Charlie","East","Furniture","Accessories","Desk","505.83","6","0.15","150.4","1"
"ORD-4660","2022-06-02 12:00:00","2022-06-03 12:00:00","Charlie","East","Office Supplies","Storage","Paper","505.83","6","0.15","150.4","1"
"ORD-4661","2022-06-02 13:00:00","2022-06-03 13:00:00","Eva","East","Office Supplies","Tables","Printer","505.83","1","0.15","150.4","1"
"ORD-4662","2022-06-02 14:00:00","2022-06-03 14:00:00","David","East","Office Supplies","Tables","Stapler","505.83","6","0.15","150.4","1"
"ORD-4663","2022-06-02 15:00:00","2022-06-03 15:00:00","Bob","Central","Furniture","Binders","Desk","505.83","2","0.15","150.4","1"
"ORD-4664","2022-06-02 16:00:00","2022-06-03 16:00:00","Charlie","Central","Office Supplies","Binders","Pen","505.83","4","0.15","150.4","1"
"ORD-4665","2022-06-02 17:00:00","2022-06-03 17:00:00","Frank","Central","Office Supplies","Tables","Monitor","505.83","6","0.15","150.4","1"
"ORD-4666","2022-06-02 18:00:00","2022-06-03 18:00:00","Frank","South","Office Supplies","Storage","Desk","505.83","3","0.15","150.4","1"
"ORD-4667","2022-06-02 19:00:00","2022-06-03 19:00:00","Charlie","Central","Furniture","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-4668","2022-06-02 20:00:00","2022-06-03 20:00:00","Charlie","Central","Office Supplies","Binders","Printer","505.83","3","0.15","150.4","1"
"ORD-4669","2022-06-02 21:00:00","2022-06-03 21:00:00","Bob","Central","Office Supplies","Accessories","Paper","505.83","4","0.15","150.4","1"
"ORD-4670","2022-06-02 22:00:00","2022-06-03 22:00:00","Charlie","Central","Furniture","Chairs","Desk","505.83","9","0.15","150.4","1"
"ORD-4671","2022-06-02 23:00:00","2022-06-03 23:00:00","Bob","South","Technology","Binders","Stapler","505.83","4","0.15","150.4","1"
"ORD-4672","2022-06-03 00:00:00","2022-06-04 00:00:00","Frank","West","Office Supplies","Storage","Printer","505.83","4","0.15","150.4","1"
"ORD-4673","2022-06-03 01:00:00","2022-06-04 01:00:00","Charlie","East","Technology","Accessories","Printer","505.83","4","0.15","150.4","1"
"ORD-4674","2022-06-03 02:00:00","2022-06-04 02:00:00","Eva","Central","Office Supplies","Accessories","Desk","505.83","7","0.15","150.4","1"
"ORD-4675","2022-06-03 03:00:00","2022-06-04 03:00:00","Eva","West","Furniture","Accessories","Pen","505.83","5","0.15","150.4","1"
"ORD-4676","2022-06-03 04:00:00","2022-06-04 04:00:00","Frank","Central","Technology","Phones","Pen","505.83","2","0.15","150.4","1"
"ORD-4677","2022-06-03 05:00:00","2022-06-04 05:00:00","Bob","Central","Technology","Phones","Paper","505.83","7","0.15","150.4","1"
"ORD-4678","2022-06-03 06:00:00","2022-06-04 06:00:00","Eva","Central","Technology","Accessories","Desk","505.83","3","0.15","150.4","1"
"ORD-4679","2022-06-03 07:00:00","2022-06-04 07:00:00","Bob","East","Technology","Storage","Printer","505.83","1","0.15","150.4","1"
"ORD-4680","2022-06-03 08:00:00","2022-06-04 08:00:00","Eva","East","Office Supplies","Tables","Desk","505.83","9","0.15","150.4","1"
"ORD-4681","2022-06-03 09:00:00","2022-06-04 09:00:00","Eva","Central","Office Supplies","Storage","Printer","505.83","5","0.15","150.4","1"
"ORD-4682","2022-06-03 10:00:00","2022-06-04 10:00:00","Bob","Central","Technology","Phones","Paper","505.83","1","0.15","150.4","1"
"ORD-4683","2022-06-03 11:00:00","2022-06-04 11:00:00","David","Central","Office Supplies","Binders","Stapler","505.83","1","0.15","150.4","1"
"ORD-4684","2022-06-03 12:00:00","2022-06-04 12:00:00","Eva","East","Technology","Phones","Stapler","505.83","1","0.15","150.4","1"
"ORD-4685","2022-06-03 13:00:00","2022-06-04 13:00:00","Charlie","South","Technology","Tables","Desk","505.83","9","0.15","150.4","1"
"ORD-4686","2022-06-03 14:00:00","2022-06-04 14:00:00","Frank","West","Furniture","Chairs","Printer","505.83","8","0.15","150.4","1"
"ORD-4687","2022-06-03 15:00:00","2022-06-04 15:00:00","David","South","Technology","Phones","Stapler","505.83","6","0.15","150.4","1"
"ORD-4688","2022-06-03 16:00:00","2022-06-04 16:00:00","Bob","Central","Office Supplies","Storage","Printer","505.83","6","0.15","150.4","1"
"ORD-4689","2022-06-03 17:00:00","2022-06-04 17:00:00","David","Central","Technology","Storage","Paper","505.83","6","0.15","150.4","1"
"ORD-4690","2022-06-03 18:00:00","2022-06-04 18:00:00","Alice","South","Furniture","Accessories","Desk","505.83","4","0.15","150.4","1"
"ORD-4691","2022-06-03 19:00:00","2022-06-04 19:00:00","Alice","Central","Office Supplies","Accessories","Printer","505.83","5","0.15","150.4","1"
"ORD-4692","2022-06-03 20:00:00","2022-06-04 20:00:00","Eva","West","Furniture","Accessories","Desk","505.83","3","0.15","150.4","1"
"ORD-4693","2022-06-03 21:00:00","2022-06-04 21:00:00","Eva","Central","Furniture","Chairs","Printer","505.83","3","0.15","150.4","1"
"ORD-4694","2022-06-03 22:00:00","2022-06-04 22:00:00","Charlie","West","Technology","Tables","Pen","505.83","7","0.15","150.4","1"
"ORD-4695","2022-06-03 23:00:00","2022-06-04 23:00:00","Frank","South","Furniture","Binders","Pen","505.83","5","0.15","150.4","1"
"ORD-4696","2022-06-04 00:00:00","2022-06-05 00:00:00","David","South","Furniture","Storage","Printer","505.83","8","0.15","150.4","1"
"ORD-4697","2022-06-04 01:00:00","2022-06-05 01:00:00","David","Central","Office Supplies","Storage","Paper","505.83","5","0.15","150.4","1"
"ORD-4698","2022-06-04 02:00:00","2022-06-05 02:00:00","Eva","West","Furniture","Tables","Desk","505.83","4","0.15","150.4","1"
"ORD-4699","2022-06-04 03:00:00","2022-06-05 03:00:00","David","Central","Technology","Chairs","Monitor","505.83","3","0.15","150.4","1"
"ORD-4700","2022-06-04 04:00:00","2022-06-05 04:00:00","David","East","Technology","Accessories","Printer","505.83","2","0.15","150.4","1"
"ORD-4701","2022-06-04 05:00:00","2022-06-05 05:00:00","David","East","Technology","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-4702","2022-06-04 06:00:00","2022-06-05 06:00:00","Eva","East","Furniture","Binders","Pen","505.83","7","0.15","150.4","1"
"ORD-4703","2022-06-04 07:00:00","2022-06-05 07:00:00","Alice","East","Office Supplies","Accessories","Stapler","505.83","8","0.15","150.4","1"
"ORD-4704","2022-06-04 08:00:00","2022-06-05 08:00:00","Alice","Central","Technology","Binders","Pen","505.83","5","0.15","150.4","1"
"ORD-4705","2022-06-04 09:00:00","2022-06-05 09:00:00","Eva","East","Furniture","Phones","Desk","505.83","1","0.15","150.4","1"
"ORD-4706","2022-06-04 10:00:00","2022-06-05 10:00:00","Bob","West","Technology","Binders","Pen","505.83","3","0.15","150.4","1"
"ORD-4707","2022-06-04 11:00:00","2022-06-05 11:00:00","Eva","South","Technology","Accessories","Monitor","505.83","4","0.15","150.4","1"
"ORD-4708","2022-06-04 12:00:00","2022-06-05 12:00:00","Frank","South","Office Supplies","Phones","Paper","505.83","4","0.15","150.4","1"
"ORD-4709","2022-06-04 13:00:00","2022-06-05 13:00:00","Eva","East","Technology","Accessories","Monitor","505.83","1","0.15","150.4","1"
"ORD-4710","2022-06-04 14:00:00","2022-06-05 14:00:00","Charlie","East","Office Supplies","Storage","Paper","505.83","9","0.15","150.4","1"
"ORD-4711","2022-06-04 15:00:00","2022-06-05 15:00:00","Charlie","East","Furniture","Accessories","Monitor","505.83","4","0.15","150.4","1"
"ORD-4712","2022-06-04 16:00:00","2022-06-05 16:00:00","Charlie","Central","Technology","Phones","Pen","505.83","2","0.15","150.4","1"
"ORD-4713","2022-06-04 17:00:00","2022-06-05 17:00:00","Bob","South","Furniture","Binders","Monitor","505.83","9","0.15","150.4","1"
